Version	Grade	Origin Text	Component	Edited	id	Sub Genre	Genre
11	ULTIMATE	REAKTOR SPARK	REAKTOR SPARK	TRUE	130		シンセサイザー
11	ULTIMATE	RETRO MACHINES MK2	RETRO MACHINES MK2	TRUE	133		シンセサイザー
11	ULTIMATE	ROUNDS	ROUNDS	TRUE	136		シンセサイザー
11	ULTIMATE	SKANNER XT	SKANNER XT	TRUE	159		シンセサイザー
11	ULTIMATE	BATTERY 4	BATTERY 4	TRUE	24		クリエイティブサンプラー
11	ULTIMATE	FLESH*	FLESH	TRUE	54		クリエイティブサンプラー
11	ULTIMATE	POLYPLEX	POLYPLEX	TRUE	116		クリエイティブサンプラー
11	ULTIMATE	ABBEY ROAD VINTAGE DRUMMER	ABBEY ROAD VINTAGE DRUMMER	TRUE	6	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	ABBEY ROAD I 50S DRUMMER	ABBEY ROAD 50S DRUMMER	FALSE	1	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	ABBEY ROAD I 60S DRUMMER	ABBEY ROAD 60S DRUMMER	FALSE	2	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	ABBEY ROAD I 70S DRUMMER	ABBEY ROAD 70S DRUMMER	FALSE	3	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	ABBEY ROAD I 80S DRUMMER	ABBEY ROAD 80S DRUMMER	FALSE	4	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	ABBEY ROAD MODERN DRUMMER	ABBEY ROAD MODERN DRUMMER	TRUE	5	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	DRUMLAB	DRUMLAB	TRUE	45	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	MASCHINE DRUM SELECTION	MASCHINE DRUM SELECTION	TRUE	91	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	STUDIO DRUMMER	STUDIO DRUMMER	TRUE	171	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	BALINESE GAMELAN	BALINESE GAMELAN	TRUE	22	ワールドインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	CUBA	CUBA	TRUE	37	ワールドインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	INDIA*	INDIA	TRUE	69	ワールドインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	WEST AFRICA	WEST AFRICA	TRUE	208	ワールドインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	ALICIA'S KEYS	ALICIA'S KEYS	TRUE	10	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	THE GENTLEMAN	THE GENTLEMAN	TRUE	188	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	THE GIANT	THE GIANT	TRUE	189	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	THE GRANDEUR	THE GRANDEUR	TRUE	190	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	THE MAVERICK	THE MAVERICK	TRUE	191	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	UNA CORDA*	UNA CORDA	TRUE	199	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	GEORGE DUKE SOUL TREASURES	GEORGE DUKE SOUL TREASURES	TRUE	57	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	ULTIMATE	SCARBEE A-200	SCARBEE A-200	TRUE	218	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	ULTIMATE	SCARBEE CLAVINET/PIANET	SCARBEE CLAVINET/PIANET	TRUE	139	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	ULTIMATE	SCARBEE MARK I	SCARBEE MARK I	TRUE	142	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	ULTIMATE	VINTAGE ORGANS	VINTAGE ORGANS	TRUE	206	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	ULTIMATE	SCARBEE FUNK GUITARIST	SCARBEE FUNK GUITARIST	TRUE	140	アコースティック&エレクトリックギター	サンプルインストゥルメント
11	ULTIMATE	STRUMMED ACOUSTIC*	SESSION GUITARIST - STRUMMED ACOUSTIC	FALSE	152	アコースティック&エレクトリックギター	サンプルインストゥルメント
11	ULTIMATE	SCARBEE RICKENBACKER BASS	SCARBEE RICKENBACKER BASS	TRUE	147	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE	SCARBEE JAY-BASS	SCARBEE JAY-BASS	TRUE	141	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE	SCARBEE MM BASS, MM BASS AMPED	SCARBEE MM BASS	FALSE	143	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE		SCARBEE MM-BASS AMPED	TRUE	144	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE		SCARBEE PRE-BASS	TRUE	145	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE	SCARBEE PRE-BASS, PRE-BASS AMPED	SCARBEE PRE-BASS AMPED	FALSE	146	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE	SESSION HORNS PRO	SESSION HORNS PRO	TRUE	155	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
11	ULTIMATE	SESSION STRINGS PRO	SESSION STRINGS PRO	TRUE	220	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
11	ULTIMATE	SYMPHONY ESSENTIALS:- STRING ENSEMBLE*	SYMPHONY ESSENTIALS - STRING ENSEMBLE	FALSE	177	クラシカルインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	- BRASS SOLO*	SYMPHONY ESSENTIALS - BRASS SOLO	FALSE	175	クラシカルインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	- BRASS ENSEMBLE*	SYMPHONY ESSENTIALS BRASS ENSEMBLE	FALSE	178	クラシカルインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	- WOODWIND SOLO*	SYMPHONY ESSENTIALS WOODWIND SOLO	FALSE	180	クラシカルインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	- WOODWIND ENSEMBLE*	SYMPHONY ESSENTIALS WOODWIND ENSEMBLE	FALSE	179	クラシカルインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	ACTION STRIKES	ACTION STRIKES	TRUE	8	シネマティック	サンプルインストゥルメント
11	ULTIMATE	ACTION STRINGS	ACTION STRINGS	TRUE	9	シネマティック	サンプルインストゥルメント
11	ULTIMATE	DAMAGE	DAMAGE	TRUE	38	シネマティック	サンプルインストゥルメント
11	ULTIMATE	EVOLVE	EVOLVE	TRUE	50	シネマティック	サンプルインストゥルメント
11	ULTIMATE	EVOLVE MUTATIONS	EVOLVE MUTATIONS	TRUE	51	シネマティック	サンプルインストゥルメント
11	ULTIMATE	EVOLVE MUTATIONS 2	EVOLVE MUTATIONS 2	TRUE	52	シネマティック	サンプルインストゥルメント
11	ULTIMATE	EMOTIVE STRINGS*	EMOTIVE STRINGS	TRUE	47	シネマティック	サンプルインストゥルメント
11	ULTIMATE	KINETIC METAL	KINETIC METAL	TRUE	73	シネマティック	サンプルインストゥルメント
11	ULTIMATE	RISE & HIT	RISE & HIT	TRUE	134	シネマティック	サンプルインストゥルメント
11	ULTIMATE	ENHANCED EQ	ENHANCED EQ	TRUE	48	スタジオエフェクト	エフェクト
11	ULTIMATE	PASSIVE EQ	PASSIVE EQ	TRUE	112	スタジオエフェクト	エフェクト
11	ULTIMATE	SOLID BUS COMP	SOLID BUS COMP	TRUE	161	スタジオエフェクト	エフェクト
11	ULTIMATE	SOLID DYNAMICS	SOLID DYNAMICS	TRUE	162	スタジオエフェクト	エフェクト
11	ULTIMATE	SOLID EQ	SOLID EQ	TRUE	163	スタジオエフェクト	エフェクト
11	ULTIMATE	SUPERCHARGER GT	SUPERCHARGER GT	TRUE	174	スタジオエフェクト	エフェクト
11	ULTIMATE	TRANSIENT MASTER	TRANSIENT MASTER	TRUE	195	スタジオエフェクト	エフェクト
11	ULTIMATE	VARI COMP	VARI COMP	TRUE	200	スタジオエフェクト	エフェクト
11	ULTIMATE	VC 160, VC 2A, VC 76	VC 160	FALSE	201	スタジオエフェクト	エフェクト
11	ULTIMATE		VC 2A	TRUE	202	スタジオエフェクト	エフェクト
11	ULTIMATE		VC 76	TRUE	203	スタジオエフェクト	エフェクト
11	ULTIMATE	DRIVER	DRIVER	TRUE	43	クリエイティブエフェクト	エフェクト
11	ULTIMATE	GUITAR RIG 5 PRO	GUITAR RIG 5 PRO	TRUE	62	クリエイティブエフェクト	エフェクト
11	ULTIMATE	MOLEKULAR	MOLEKULAR	TRUE	103	クリエイティブエフェクト	エフェクト
11	ULTIMATE	RAMMFIRE	RAMMFIRE	TRUE	210	クリエイティブエフェクト	エフェクト
11	ULTIMATE	RC 24, RC 48	RC 24	FALSE	125	クリエイティブエフェクト	エフェクト
11	ULTIMATE		RC 48	TRUE	126	クリエイティブエフェクト	エフェクト
11	ULTIMATE	REFLEKTOR	REFLEKTOR	TRUE	213	クリエイティブエフェクト	エフェクト
11	ULTIMATE	REPLIKA XT*	REPLIKA XT	TRUE	132	クリエイティブエフェクト	エフェクト
11	ULTIMATE	THE FINGER	THE FINGER	TRUE	187	クリエイティブエフェクト	エフェクト
11	ULTIMATE	THE MOUTH	THE MOUTH	TRUE	192	クリエイティブエフェクト	エフェクト
11	ULTIMATE	TRAKTOR’S 12	TRAKTOR'S 12	TRUE	212	クリエイティブエフェクト	エフェクト
				TRUE			
12	NORMAL	KOMPLETE KONTROL Software	KOMPLETE KONTROLソフトウェア	FALSE	75		プラットフォーム
12	NORMAL	REAKTOR 6 (+ REAKTOR BLOCKS)	REAKTOR 6 (+ REAKTOR BLOCKS)	TRUE	226		プラットフォーム
12	NORMAL	KONTAKT 6*	KONTAKT 6	TRUE	77		プラットフォーム
12	NORMAL	MASSIVE X*	MASSIVE X	TRUE	93		シンセサイザー
12	NORMAL	TRK-01*	TRK-01	TRUE	197		シンセサイザー
12	NORMAL	FORM	FORM	TRUE	56		シンセサイザー
12	NORMAL	ROUNDS	ROUNDS	TRUE	136		シンセサイザー
12	NORMAL	KONTOUR	KONTOUR	TRUE	79		シンセサイザー
12	NORMAL	MASSIVE	MASSIVE	TRUE	92		シンセサイザー
12	NORMAL	MONARK	MONARK	TRUE	105		シンセサイザー
12	NORMAL	ABSYNTH 5	ABSYNTH 5	TRUE	7		シンセサイザー
12	NORMAL	FM8	FM8	TRUE	55		シンセサイザー
12	NORMAL	REAKTOR PRISM	REAKTOR PRISM	TRUE	129		シンセサイザー
12	NORMAL	REAKTOR SPARK	REAKTOR SPARK	TRUE	130		シンセサイザー
12	NORMAL	RETRO MACHINES MK2	RETRO MACHINES MK2	TRUE	133		シンセサイザー
12	NORMAL	POLYPLEX	POLYPLEX	TRUE	116		クリエイティブサンプラー
12	NORMAL	BATTERY 4	BATTERY 4	TRUE	24		クリエイティブサンプラー
12	NORMAL	UNA CORDA	UNA CORDA	TRUE	199	アコースティックピアノ	サンプルインストゥルメント
12	NORMAL	THE GRANDEUR	THE GRANDEUR	TRUE	190	アコースティックピアノ	サンプルインストゥルメント
12	NORMAL	THE MAVERICK	THE MAVERICK	TRUE	191	アコースティックピアノ	サンプルインストゥルメント
12	NORMAL	THE GENTLEMAN	THE GENTLEMAN	TRUE	188	アコースティックピアノ	サンプルインストゥルメント
12	NORMAL	THE GIANT	THE GIANT	TRUE	189	アコースティックピアノ	サンプルインストゥルメント
12	NORMAL	DRUMLAB	DRUMLAB	TRUE	45	ドラム＆パーカッション	サンプルインストゥルメント
12	NORMAL	ABBEY ROAD 60s DRUMMER	ABBEY ROAD 60s DRUMMER	TRUE	2	ドラム＆パーカッション	サンプルインストゥルメント
12	NORMAL	STUDIO DRUMMER	STUDIO DRUMMER	TRUE	171	ドラム＆パーカッション	サンプルインストゥルメント
12	NORMAL	DISCOVERY SERIES: MIDDLE EAST*	DISCOVERY SERIES: MIDDLE EAST	TRUE	223	ワールドインストゥルメント	サンプルインストゥルメント
12	NORMAL	DISCOVERY SERIES: INDIA	DISCOVERY SERIES: INDIA	TRUE	224	ワールドインストゥルメント	サンプルインストゥルメント
12	NORMAL	DISCOVERY SERIES: WEST AFRICA	DISCOVERY SERIES: WEST AFRICA	TRUE	225	ワールドインストゥルメント	サンプルインストゥルメント
12	NORMAL	VINTAGE ORGANS	VINTAGE ORGANS	TRUE	206	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
12	NORMAL	SCARBEE A200	SCARBEE A200	TRUE	138	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
12	NORMAL	SCARBEE MARK I	SCARBEE MARK I	TRUE	142	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
12	NORMAL	SCARBEE CLAVINET/PIANET	SCARBEE CLAVINET/PIANET	TRUE	139	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
12	NORMAL	SESSION GUITARIST - STRUMMED ACOUSTIC	SESSION GUITARIST - STRUMMED ACOUSTIC	TRUE	152	アコースティック&エレクトリックギター	サンプルインストゥルメント
12	NORMAL	SCARBEE RICKENBACKER BASS*	SCARBEE RICKENBACKER BASS	TRUE	147	エレクトリックベース	サンプルインストゥルメント
12	NORMAL	SCARBEE MM BASS	SCARBEE MM BASS	TRUE	143	エレクトリックベース	サンプルインストゥルメント
12	NORMAL	SESSION STRINGS 2*	SESSION STRINGS 2	TRUE	156	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
12	NORMAL	SESSION HORNS	SESSION HORNS	TRUE	154	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
12	NORMAL	KINETIC METAL*	KINETIC METAL	TRUE	73	シネマティック	サンプルインストゥルメント
12	NORMAL	ANALOG DREAM*	ANALOG DREAMS	FALSE	13	Play Seriesインストゥルメント	サンプルインストゥルメント
12	NORMAL	ETHEREAL EARTH*	ETHEREAL EARTH	TRUE	49	Play Seriesインストゥルメント	サンプルインストゥルメント
12	NORMAL	HYBRID KEYS*	HYBRID KEYS	TRUE	67	Play Seriesインストゥルメント	サンプルインストゥルメント
12	NORMAL	SUPERCHARGER	SUPERCHARGER	TRUE	173	スタジオエフェクト	エフェクト
12	NORMAL	TRANSIENT MASTER	TRANSIENT MASTER	TRUE	195	スタジオエフェクト	エフェクト
12	NORMAL	SOLID EQ	SOLID EQ	TRUE	163	スタジオエフェクト	エフェクト
12	NORMAL	SOLID BUS COMP	SOLID BUS COMP	TRUE	161	スタジオエフェクト	エフェクト
12	NORMAL	SOLID DYNAMICS	SOLID DYNAMICS	TRUE	162	スタジオエフェクト	エフェクト
12	NORMAL	MOD PACK - PHASIS*	MOD PACK - PHASIS	TRUE	100	クリエイティブエフェクト	エフェクト
12	NORMAL	MOD PACK - CHORAL*	MOD PACK - CHORAL	TRUE	98	クリエイティブエフェクト	エフェクト
12	NORMAL	MOD PACK - FLAIR*	MOD PACK - FLAIR	TRUE	99	クリエイティブエフェクト	エフェクト
12	NORMAL	REPLIKA	REPLIKA	TRUE	131	クリエイティブエフェクト	エフェクト
12	NORMAL	GUITAR RIG 5 PRO	GUITAR RIG 5 PRO	TRUE	62	クリエイティブエフェクト	エフェクト
12	NORMAL	RAMMFIRE	RAMMFIRE	TRUE	210	クリエイティブエフェクト	エフェクト
12	NORMAL	DRIVER	DRIVER	TRUE	43	クリエイティブエフェクト	エフェクト
12	NORMAL	THE FINGER	THE FINGER	TRUE	187	クリエイティブエフェクト	エフェクト
12	NORMAL	REFLEKTOR	REFLEKTOR	TRUE	213	クリエイティブエフェクト	エフェクト
12	NORMAL	TRAKTOR ́S 12	TRAKTOR'S 12	FALSE	212	クリエイティブエフェクト	エフェクト
12	NORMAL	TRUE SCHOOL	TRUE SCHOOL	TRUE	198	Expansions	EXPANSIONS
12	NORMAL	VELVET LOUNGE	VELVET LOUNGE	TRUE	204	Expansions	EXPANSIONS
12	NORMAL	DEEP MATTER	DEEP MATTER	TRUE	40	Expansions	EXPANSIONS
12	NORMAL	HALCYON SKY	HALCYON SKY	TRUE	64	Expansions	EXPANSIONS
12	NORMAL	LUCID MISSION	LUCID MISSION	TRUE	86	Expansions	EXPANSIONS
12	NORMAL	NEON DRIVE	NEON DRIVE	TRUE	108	Expansions	EXPANSIONS
12	NORMAL	QUEENSBRIDGE STORY	QUEENSBRIDGE STORY	TRUE	121	Expansions	EXPANSIONS
12	NORMAL	MOLTEN VEIL	MOLTEN VEIL	TRUE	104	Expansions	EXPANSIONS
12	NORMAL	ELASTIC THUMP	ELASTIC THUMP	TRUE	46	Expansions	EXPANSIONS
12	NORMAL	LONDON GRIT	LONDON GRIT	TRUE	84	Expansions	EXPANSIONS
				TRUE			
12	ULTIMATE	KONTAKT 6*	KONTAKT 6	TRUE	77		プラットフォーム
12	ULTIMATE	REAKTOR 6	REAKTOR 6	TRUE	127		プラットフォーム
12	ULTIMATE	MASSIVE X*	MASSIVE X	TRUE	93		シンセサイザー
12	ULTIMATE	TRK-01*	TRK-01	TRUE	197		シンセサイザー
12	ULTIMATE	ABSYNTH 5	ABSYNTH 5	TRUE	7		シンセサイザー
12	ULTIMATE	FM8	FM8	TRUE	55		シンセサイザー
12	ULTIMATE	FORM	FORM	TRUE	56		シンセサイザー
12	ULTIMATE	KONTOUR	KONTOUR	TRUE	79		シンセサイザー
12	ULTIMATE	MASSIVE	MASSIVE	TRUE	92		シンセサイザー
12	ULTIMATE	MONARK	MONARK	TRUE	105		シンセサイザー
12	ULTIMATE	REAKTOR PRISM	REAKTOR PRISM	TRUE	129		シンセサイザー
12	ULTIMATE	REAKTOR SPARK	REAKTOR SPARK	TRUE	130		シンセサイザー
12	ULTIMATE	RETRO MACHINES MK2	RETRO MACHINES MK2	TRUE	133		シンセサイザー
12	ULTIMATE	ROUNDS	ROUNDS	TRUE	136		シンセサイザー
12	ULTIMATE	SKANNER XT	SKANNER XT	TRUE	159		シンセサイザー
12	ULTIMATE	ANALOG DREAM*	ANALOG DREAMS	FALSE	13	Play Seriesインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	ETHEREAL EARTH*	ETHEREAL EARTH	TRUE	49	Play Seriesインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	HYBRID KEYS*	HYBRID KEYS	TRUE	67	Play Seriesインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	BATTERY 4	BATTERY 4	TRUE	24		クリエイティブサンプラー
12	ULTIMATE	FLESH	FLESH	TRUE	54		クリエイティブサンプラー
12	ULTIMATE	POLYPLEX	POLYPLEX	TRUE	116		クリエイティブサンプラー
12	ULTIMATE	ABBEY ROAD VINTAGE DRUMMER	ABBEY ROAD VINTAGE DRUMMER	TRUE	6	ドラム＆パーカッション	サンプルインストゥルメント
12	ULTIMATE	ABBEY ROAD 50S DRUMMER	ABBEY ROAD 50S DRUMMER	TRUE	1	ドラム＆パーカッション	サンプルインストゥルメント
12	ULTIMATE	ABBEY ROAD 60S DRUMMER	ABBEY ROAD 60S DRUMMER	TRUE	2	ドラム＆パーカッション	サンプルインストゥルメント
12	ULTIMATE	ABBEY ROAD 70S DRUMMER	ABBEY ROAD 70S DRUMMER	TRUE	3	ドラム＆パーカッション	サンプルインストゥルメント
12	ULTIMATE	ABBEY ROAD 80S DRUMMER	ABBEY ROAD 80S DRUMMER	TRUE	4	ドラム＆パーカッション	サンプルインストゥルメント
12	ULTIMATE	ABBEY ROAD MODERN DRUMMER	ABBEY ROAD MODERN DRUMMER	TRUE	5	ドラム＆パーカッション	サンプルインストゥルメント
12	ULTIMATE	DRUMLAB	DRUMLAB	TRUE	45	ドラム＆パーカッション	サンプルインストゥルメント
12	ULTIMATE	MASCHINE DRUM SELECTION	MASCHINE DRUM SELECTION	TRUE	91	ドラム＆パーカッション	サンプルインストゥルメント
12	ULTIMATE	STUDIO DRUMMER	STUDIO DRUMMER	TRUE	171	ドラム＆パーカッション	サンプルインストゥルメント
12	ULTIMATE	MIDDLE EAST*	MIDDLE EAST	TRUE	96	ワールドインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	BALINESE GAMELAN	BALINESE GAMELAN	TRUE	22	ワールドインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	CUBA	CUBA	TRUE	37	ワールドインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	INDIA	INDIA	TRUE	69	ワールドインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	WEST AFRICA	WEST AFRICA	TRUE	208	ワールドインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	ALICIA’S KEYS	ALICIA'S KEYS	TRUE	10	アコースティックピアノ	サンプルインストゥルメント
12	ULTIMATE	THE GENTLEMAN	THE GENTLEMAN	TRUE	188	アコースティックピアノ	サンプルインストゥルメント
12	ULTIMATE	THE GIANT	THE GIANT	TRUE	189	アコースティックピアノ	サンプルインストゥルメント
12	ULTIMATE	THE GRANDEUR	THE GRANDEUR	TRUE	190	アコースティックピアノ	サンプルインストゥルメント
12	ULTIMATE	THE MAVERICK	THE MAVERICK	TRUE	191	アコースティックピアノ	サンプルインストゥルメント
12	ULTIMATE	UNA CORDA	UNA CORDA	TRUE	199	アコースティックピアノ	サンプルインストゥルメント
12	ULTIMATE	GEORGE DUKE SOUL TREASURES	GEORGE DUKE SOUL TREASURES	TRUE	57	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
12	ULTIMATE	SCARBEE A-200	SCARBEE A-200	TRUE	218	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
12	ULTIMATE	SCARBEE CLAVINET/PIANET	SCARBEE CLAVINET/PIANET	TRUE	139	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
12	ULTIMATE	SCARBEE MARK 1	SCARBEE MARK I	FALSE	142	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
12	ULTIMATE	VINTAGE ORGANS	VINTAGE ORGANS	TRUE	206	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
12	ULTIMATE	ELECTRIC SUNBURST*	SESSION GUITARIST - ELECTRIC SUNBURST	FALSE	149	アコースティック&エレクトリックギター	サンプルインストゥルメント
12	ULTIMATE	STRUMMED ACOUSTIC 2*	SESSION GUITARIST STRUMMED ACOUSTIC 2	FALSE	153	アコースティック&エレクトリックギター	サンプルインストゥルメント
12	ULTIMATE	STRUMMED ACOUSTIC	SESSION GUITARIST - STRUMMED ACOUSTIC	FALSE	152	アコースティック&エレクトリックギター	サンプルインストゥルメント
12	ULTIMATE	SCARBEE FUNK GUITARIST	SCARBEE FUNK GUITARIST	TRUE	140	アコースティック&エレクトリックギター	サンプルインストゥルメント
12	ULTIMATE	SCARBEE RICKENBACKER® BASS*	SCARBEE RICKENBACKER BASS	FALSE	147	エレクトリックベース	サンプルインストゥルメント
12	ULTIMATE	SCARBEE JAY BASS	SCARBEE JAY-BASS	FALSE	141	エレクトリックベース	サンプルインストゥルメント
12	ULTIMATE	SCARBEE MM-BASS	SCARBEE MM BASS	FALSE	143	エレクトリックベース	サンプルインストゥルメント
12	ULTIMATE	SCARBEE MM-BASS AMPED	SCARBEE MM-BASS AMPED	TRUE	144	エレクトリックベース	サンプルインストゥルメント
12	ULTIMATE	SCARBEE PRE-BASS	SCARBEE PRE-BASS	TRUE	145	エレクトリックベース	サンプルインストゥルメント
12	ULTIMATE	SCARBEE PRE-BASS AMPED	SCARBEE PRE-BASS AMPED	TRUE	146	エレクトリックベース	サンプルインストゥルメント
12	ULTIMATE	Symphony Essentials:-STRING ENSEMBLE*	SYMPHONY ESSENTIALS - STRING ENSEMBLE	FALSE	177	クラシカルインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	BRASS SOLO*	SYMPHONY ESSENTIALS - BRASS SOLO	FALSE	175	クラシカルインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	BRASS ENSEMBLE*	SYMPHONY ESSENTIALS BRASS ENSEMBLE	FALSE	178	クラシカルインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	WOODWIND SOLO*	SYMPHONY ESSENTIALS WOODWIND SOLO	FALSE	180	クラシカルインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	WOODWIND ENSEMBLE*	SYMPHONY ESSENTIALS WOODWIND ENSEMBLE	FALSE	179	クラシカルインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	PERCUSSION*	SYMPHONY ESSENTIALS - PERCUSSION	FALSE	176	クラシカルインストゥルメント	サンプルインストゥルメント
12	ULTIMATE	THRILL*	THRILL	TRUE	193	シネマティック	サンプルインストゥルメント
12	ULTIMATE	KINETIC TOYS*	KINETIC TOYS	TRUE	74	シネマティック	サンプルインストゥルメント
12	ULTIMATE	SESSION STRINGS PRO 2*	SESSION STRINGS PRO 2	TRUE	157	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
12	ULTIMATE	SESSION HORNS PRO	SESSION HORNS PRO	TRUE	155	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
12	ULTIMATE	ACTION STRIKES	ACTION STRIKES	TRUE	8	シネマティック	サンプルインストゥルメント
12	ULTIMATE	ACTION STRINGS	ACTION STRINGS	TRUE	9	シネマティック	サンプルインストゥルメント
12	ULTIMATE	DAMAGE	DAMAGE	TRUE	38	シネマティック	サンプルインストゥルメント
12	ULTIMATE	EVOLVE	EVOLVE	TRUE	50	シネマティック	サンプルインストゥルメント
12	ULTIMATE	EVOLVE MUTATIONS	EVOLVE MUTATIONS	TRUE	51	シネマティック	サンプルインストゥルメント
12	ULTIMATE	EVOLVE MUTATIONS 2	EVOLVE MUTATIONS 2	TRUE	52	シネマティック	サンプルインストゥルメント
12	ULTIMATE	EMOTIVE STRINGS	EMOTIVE STRINGS	TRUE	47	シネマティック	サンプルインストゥルメント
12	ULTIMATE	KINETIC METAL	KINETIC METAL	TRUE	73	シネマティック	サンプルインストゥルメント
12	ULTIMATE	RISE & HIT	RISE & HIT	TRUE	134	シネマティック	サンプルインストゥルメント
12	ULTIMATE	ENHANCED EQ	ENHANCED EQ	TRUE	48	スタジオエフェクト	エフェクト
12	ULTIMATE	PASSIVE EQ	PASSIVE EQ	TRUE	112	スタジオエフェクト	エフェクト
12	ULTIMATE	SOLID BUS COMP	SOLID BUS COMP	TRUE	161	スタジオエフェクト	エフェクト
12	ULTIMATE	SOLID DYNAMICS	SOLID DYNAMICS	TRUE	162	スタジオエフェクト	エフェクト
12	ULTIMATE	SOLID EQ	SOLID EQ	TRUE	163	スタジオエフェクト	エフェクト
12	ULTIMATE	SUPERCHARGER GT	SUPERCHARGER GT	TRUE	174	スタジオエフェクト	エフェクト
12	ULTIMATE	TRANSIENT MASTER	TRANSIENT MASTER	TRUE	195	スタジオエフェクト	エフェクト
12	ULTIMATE	VARI COMP	VARI COMP	TRUE	200	スタジオエフェクト	エフェクト
12	ULTIMATE	VC 160	VC 160	TRUE	201	スタジオエフェクト	エフェクト
12	ULTIMATE	VC 2A	VC 2A	TRUE	202	スタジオエフェクト	エフェクト
12	ULTIMATE	VC 76	VC 76	TRUE	203	スタジオエフェクト	エフェクト
12	ULTIMATE	MOD PACK – PHASIS*	MOD PACK - PHASIS*	FALSE	100	クリエイティブエフェクト	エフェクト
12	ULTIMATE	MOD PACK – CHORAL*	MOD PACK - CHORAL*	FALSE	98	クリエイティブエフェクト	エフェクト
12	ULTIMATE	MOD PACK – FLAIR*	MOD PACK - FLAIR*	FALSE	99	クリエイティブエフェクト	エフェクト
12	ULTIMATE	CRUSH PACK – DIRT*	CRUSH PACK - DIRT*	FALSE	35	クリエイティブエフェクト	エフェクト
12	ULTIMATE	CRUSH PACK – BITE*	CRUSH PACK - BITE*	FALSE	34	クリエイティブエフェクト	エフェクト
12	ULTIMATE	CRUSH PACK – FREAK*	CRUSH PACK - FREAK*	FALSE	36	クリエイティブエフェクト	エフェクト
12	ULTIMATE	DRIVER	DRIVER	TRUE	43	クリエイティブエフェクト	エフェクト
